AIDA-URI,COMPONENT
http://purl.org/aida/Pax5+controls+B-cell+identity+and+function+by+regulating+distinct+target+genes+in+early+and+late+B+lymphopoiesis.,http://dbpedia.org/resource/PAX5
http://purl.org/aida/Pax5+controls+B-cell+identity+and+function+by+regulating+distinct+target+genes+in+early+and+late+B+lymphopoiesis.,http://dbpedia.org/resource/Lymphopoiesis
http://purl.org/aida/Pax5+controls+B-cell+identity+and+function+by+regulating+distinct+target+genes+in+early+and+late+B+lymphopoiesis.,http://dbpedia.org/resource/B_cell
http://purl.org/aida/Protein+kinase+C+is+associated+with+the+reduction+of+aggregated+protein+and+phosphorylation+of+CREB+in+aggregated+protein-loaded+glomeruli.,http://dbpedia.org/resource/Protein_kinase_C
http://purl.org/aida/Protein+kinase+C+is+associated+with+the+reduction+of+aggregated+protein+and+phosphorylation+of+CREB+in+aggregated+protein-loaded+glomeruli.,http://dbpedia.org/resource/Protein
http://purl.org/aida/Protein+kinase+C+is+associated+with+the+reduction+of+aggregated+protein+and+phosphorylation+of+CREB+in+aggregated+protein-loaded+glomeruli.,http://dbpedia.org/resource/CREB
http://purl.org/aida/Protein+kinase+C+is+associated+with+the+reduction+of+aggregated+protein+and+phosphorylation+of+CREB+in+aggregated+protein-loaded+glomeruli.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Protein+kinase+C+is+associated+with+the+reduction+of+aggregated+protein+and+phosphorylation+of+CREB+in+aggregated+protein-loaded+glomeruli.,http://dbpedia.org/resource/Glomerulus
http://purl.org/aida/IRGM+rs4958847+polymorphism+influences+susceptibility+to+gastric+cancer%2C+mainly+for+the+intestinal+type.,http://dbpedia.org/resource/Polymorphism_(biology)
http://purl.org/aida/IRGM+rs4958847+polymorphism+influences+susceptibility+to+gastric+cancer%2C+mainly+for+the+intestinal+type.,http://dbpedia.org/resource/Stomach_cancer
http://purl.org/aida/Site-specific+phosphorylation+of+protein+phosphatase+1+regulatory+subunit+12A+is+stimulated+or+suppressed+by+insulin.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Site-specific+phosphorylation+of+protein+phosphatase+1+regulatory+subunit+12A+is+stimulated+or+suppressed+by+insulin.,http://dbpedia.org/resource/Insulin
http://purl.org/aida/Site-specific+phosphorylation+of+protein+phosphatase+1+regulatory+subunit+12A+is+stimulated+or+suppressed+by+insulin.,http://dbpedia.org/resource/Mazda_Wankel_engine
http://purl.org/aida/Site-specific+phosphorylation+of+protein+phosphatase+1+regulatory+subunit+12A+is+stimulated+or+suppressed+by+insulin.,http://dbpedia.org/resource/Protein_phosphatase_1
http://purl.org/aida/Spontaneous+dimerization+of+titin+protein+Z1Z2+domains+induces+strong+nanomechanical+anchoring.,http://dbpedia.org/resource/Titin
http://purl.org/aida/Spontaneous+dimerization+of+titin+protein+Z1Z2+domains+induces+strong+nanomechanical+anchoring.,http://dbpedia.org/resource/Protein
http://purl.org/aida/Multifaceted+modulation+of+K%2B+channels+by+protein-tyrosine+phosphatase+epsilon+tunes+neuronal+excitability.,http://dbpedia.org/resource/Modulation
http://purl.org/aida/Multifaceted+modulation+of+K%2B+channels+by+protein-tyrosine+phosphatase+epsilon+tunes+neuronal+excitability.,http://dbpedia.org/resource/Epsilon
http://purl.org/aida/Multifaceted+modulation+of+K%2B+channels+by+protein-tyrosine+phosphatase+epsilon+tunes+neuronal+excitability.,http://dbpedia.org/resource/Potassium_channel
http://purl.org/aida/Multifaceted+modulation+of+K%2B+channels+by+protein-tyrosine+phosphatase+epsilon+tunes+neuronal+excitability.,http://dbpedia.org/resource/Phosphatase
http://purl.org/aida/Phase+variation+in+contingency+genes+Cj0045+and+Cj0170+strongly+associates+with+colonization+and+disease+in+mice.,http://dbpedia.org/resource/Gene
http://purl.org/aida/Erk1%2F2+signaling+within+oligodendrocytes+exerts+an+important+and+direct+effect+to+promote+myelination.,http://dbpedia.org/resource/Oligodendrocyte
http://purl.org/aida/Erk1%2F2+signaling+within+oligodendrocytes+exerts+an+important+and+direct+effect+to+promote+myelination.,http://dbpedia.org/resource/Extracellular_signal-regulated_kinases
http://purl.org/aida/Erk1%2F2+signaling+within+oligodendrocytes+exerts+an+important+and+direct+effect+to+promote+myelination.,http://dbpedia.org/resource/Myelin
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/Ataxia_telangiectasia_and_Rad3_related
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/DNA
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/Acute_myeloid_leukemia
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/Adenosine_triphosphate
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/P53
http://purl.org/aida/Acute+myeloid+leukemia+differentiation+can+be+induced+through+ATP+depletion+and+the+subsequent+activation+of+DNA+damage+signaling+through+an+ATR%2FChk1-dependent+and+p53-independent+pathway.,http://dbpedia.org/resource/CHEK1
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Gephyrin
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Cyclin-dependent_kinase
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Cyclin-dependent_kinase_5
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Neuron
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Hippocampus
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Phosphorylation+of+gephyrin+in+hippocampal+neurons+by+cyclin-dependent+kinase+CDK5+at+Ser-270+is+dependent+on+collybistin.,http://dbpedia.org/resource/Collybistin
http://purl.org/aida/Alternative+splicing+regulates+Blimp-1+recruitment+of+corepressors+and+DNA+binding+activity.,http://dbpedia.org/resource/DNA
http://purl.org/aida/Alternative+splicing+regulates+Blimp-1+recruitment+of+corepressors+and+DNA+binding+activity.,http://dbpedia.org/resource/Coactivator_(genetics)
http://purl.org/aida/Alternative+splicing+regulates+Blimp-1+recruitment+of+corepressors+and+DNA+binding+activity.,http://dbpedia.org/resource/Alternative_splicing
http://purl.org/aida/Rot+and+SaeR%2C+the+response+regulator+of+the+Sae+TCS%2C+synergize+to+coordinate+the+activation+of+the+ssl+promoters.,http://dbpedia.org/resource/Tata_Consultancy_Services
http://purl.org/aida/Rot+and+SaeR%2C+the+response+regulator+of+the+Sae+TCS%2C+synergize+to+coordinate+the+activation+of+the+ssl+promoters.,http://dbpedia.org/resource/Transport_Layer_Security
http://purl.org/aida/Dynamin-mediated+Nephrin+phosphorylation+regulates+glucose-stimulated+insulin+release+in+pancreatic+beta+cells.,http://dbpedia.org/resource/Beta_cell
http://purl.org/aida/Dynamin-mediated+Nephrin+phosphorylation+regulates+glucose-stimulated+insulin+release+in+pancreatic+beta+cells.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Dynamin-mediated+Nephrin+phosphorylation+regulates+glucose-stimulated+insulin+release+in+pancreatic+beta+cells.,http://dbpedia.org/resource/Nephrin
http://purl.org/aida/Dynamin-mediated+Nephrin+phosphorylation+regulates+glucose-stimulated+insulin+release+in+pancreatic+beta+cells.,http://dbpedia.org/resource/Insulin
http://purl.org/aida/FCN2+promoter+variants+%28-986G%3EA+and+-4A%3EG%29+influence+ficolin-2+serum+levels+and+susceptibility+to+schistosomiasis.,http://dbpedia.org/resource/Schistosomiasis
http://purl.org/aida/Prox1+is+a+direct+upstream+modifier+of+Nkx2.5+by+maintaining+the+adult+conduction+system+and+rescue+of+Nkx2.5+conduction+disease+phenotypes.,http://dbpedia.org/resource/Nkx2.5
http://purl.org/aida/Prox1+is+a+direct+upstream+modifier+of+Nkx2.5+by+maintaining+the+adult+conduction+system+and+rescue+of+Nkx2.5+conduction+disease+phenotypes.,http://dbpedia.org/resource/Nkx2.5
http://purl.org/aida/Prox1+is+a+direct+upstream+modifier+of+Nkx2.5+by+maintaining+the+adult+conduction+system+and+rescue+of+Nkx2.5+conduction+disease+phenotypes.,http://dbpedia.org/resource/Phenotype
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/ITGA7
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Protein_phosphatase_2
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Protein_phosphatase_2
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Calpain
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Microtubule-associated_protein
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Phosphorylation
http://purl.org/aida/Monoubiquitination+promotes+calpain+cleavage+of+the+protein+phosphatase+2A+%28PP2A%29+regulatory+subunit+alpha4%2C+altering+PP2A+stability+and+microtubule-associated+protein+phosphorylation.,http://dbpedia.org/resource/Protein_phosphatase_2
http://purl.org/aida/CHES-1-like+controls+the+division+of+cardiac+progenitors+by+regulating+the+activity+of+Polo%2C+a+kinase+involved+in+multiple+steps+of+mitosis.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/CHES-1-like+controls+the+division+of+cardiac+progenitors+by+regulating+the+activity+of+Polo%2C+a+kinase+involved+in+multiple+steps+of+mitosis.,http://dbpedia.org/resource/Workshop_on_Cryptographic_Hardware_and_Embedded_Systems
http://purl.org/aida/CHES-1-like+controls+the+division+of+cardiac+progenitors+by+regulating+the+activity+of+Polo%2C+a+kinase+involved+in+multiple+steps+of+mitosis.,http://dbpedia.org/resource/Mitosis
http://purl.org/aida/CHES-1-like+controls+the+division+of+cardiac+progenitors+by+regulating+the+activity+of+Polo%2C+a+kinase+involved+in+multiple+steps+of+mitosis.,http://dbpedia.org/resource/Cell_division
http://purl.org/aida/Telomerase+activation+is+present+in+ovary+antral+granulosa+cells.,http://dbpedia.org/resource/Telomerase
http://purl.org/aida/Telomerase+activation+is+present+in+ovary+antral+granulosa+cells.,http://dbpedia.org/resource/Granulosa_cell
http://purl.org/aida/Telomerase+activation+is+present+in+ovary+antral+granulosa+cells.,http://dbpedia.org/resource/Ovary
http://purl.org/aida/Loss+of+NDRG1+is+associated+with+tumor+angiogenesis+in+lung+cancer.,http://dbpedia.org/resource/Tumor
http://purl.org/aida/Loss+of+NDRG1+is+associated+with+tumor+angiogenesis+in+lung+cancer.,http://dbpedia.org/resource/Lung_cancer
http://purl.org/aida/Loss+of+NDRG1+is+associated+with+tumor+angiogenesis+in+lung+cancer.,http://dbpedia.org/resource/Angiogenesis
http://purl.org/aida/Plasma+EGFR+mutations+are+associated+with+non-small+cell+lung+cancer.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Plasma+EGFR+mutations+are+associated+with+non-small+cell+lung+cancer.,http://dbpedia.org/resource/Non-small-cell_lung_carcinoma
http://purl.org/aida/Plasma+EGFR+mutations+are+associated+with+non-small+cell+lung+cancer.,http://dbpedia.org/resource/Epidermal_growth_factor_receptor
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/Cytotoxicity
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/NF-κB
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/NF-κB
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/Fibroblast
http://purl.org/aida/Embryonic+fibroblasts+lacking+either+the+p65+subunit+of+NF-kappaB+or+the+IkappaB+kinase+alpha+or+IkappaB+beta+subunits+of+the+NF-kappaB+activator+complex+are+more+sensitive+to+complement-dependent+cytotoxicity.,http://dbpedia.org/resource/RELA
http://purl.org/aida/DNA+pol+lambda+and+DNA+ligase+I+are+sufficient+to+promote+efficient+microhomology-mediated+end-joining+repair+of+broken+DNA+ends+in+vitro.,http://dbpedia.org/resource/DNA
http://purl.org/aida/DNA+pol+lambda+and+DNA+ligase+I+are+sufficient+to+promote+efficient+microhomology-mediated+end-joining+repair+of+broken+DNA+ends+in+vitro.,http://dbpedia.org/resource/DNA_ligase
http://purl.org/aida/DNA+pol+lambda+and+DNA+ligase+I+are+sufficient+to+promote+efficient+microhomology-mediated+end-joining+repair+of+broken+DNA+ends+in+vitro.,http://dbpedia.org/resource/DNA
http://purl.org/aida/Bcr-abl+kinase+domain+mutations+during+imatinib+treatment+are+associated+with+recurrent+bcr-abl+positive+acute+lymphoblastic+leukemia.,http://dbpedia.org/resource/Acute_lymphoblastic_leukemia
http://purl.org/aida/Bcr-abl+kinase+domain+mutations+during+imatinib+treatment+are+associated+with+recurrent+bcr-abl+positive+acute+lymphoblastic+leukemia.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Bcr-abl+kinase+domain+mutations+during+imatinib+treatment+are+associated+with+recurrent+bcr-abl+positive+acute+lymphoblastic+leukemia.,http://dbpedia.org/resource/Imatinib
http://purl.org/aida/Bcr-abl+kinase+domain+mutations+during+imatinib+treatment+are+associated+with+recurrent+bcr-abl+positive+acute+lymphoblastic+leukemia.,http://dbpedia.org/resource/Kinase
http://purl.org/aida/Bcr-abl+kinase+domain+mutations+during+imatinib+treatment+are+associated+with+recurrent+bcr-abl+positive+acute+lymphoblastic+leukemia.,http://dbpedia.org/resource/Philadelphia_chromosome
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/Mosaic_(genetics)
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/Ondine's_curse
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Nearly+25%25+of+congenital+central+hypoventilation+syndrome+patients+carrying+polyalanine+expansion+mutation+inherit+the+PHOX2B+mutation+from+parents+with+somatic+mosaicism+or+constitutive+mutation.,http://dbpedia.org/resource/PHOX2B
